name;0.4.26;0.4.26opt;0.5.17;0.5.17opt;0.6.12;0.6.12opt;0.7.6;0.7.6opt;0.8.24;0.8.24opt
int112ofpp;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;revert;revert
int112ofpe;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;revert;revert
int112ofadd;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;revert;revert
int112ofte;-2;-2;-2;-2;-2;-2;-2;-2;revert;revert
int112ofmul;-2;-2;-2;-2;-2;-2;-2;-2;revert;revert
int112ofexp;Compiler Error;Compiler Error;Compiler Error;Compiler Error;1;1;1;1;revert;revert
int112ufmm;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;revert;revert
int112ufme;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;revert;revert
int112ufsub;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;2596148429267413814265248164610047;revert;revert
int112ofdivminusone;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;-2596148429267413814265248164610048;revert;revert
int112divzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
int112divzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int112divzerose;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int112divzerosevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int112modzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
int112modzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int112modzerope;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int112modzeropevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int112truncinline;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int112truncvariable;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
int112assignmentinline;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int112assignmentvariable;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int120ofpp;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;revert;revert
int120ofpe;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;revert;revert
int120ofadd;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;revert;revert
int120ofte;-2;-2;-2;-2;-2;-2;-2;-2;revert;revert
int120ofmul;-2;-2;-2;-2;-2;-2;-2;-2;revert;revert
int120ofexp;Compiler Error;Compiler Error;Compiler Error;Compiler Error;1;1;1;1;revert;revert
int120ufmm;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;revert;revert
int120ufme;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;revert;revert
int120ufsub;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;664613997892457936451903530140172287;revert;revert
int120ofdivminusone;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;-664613997892457936451903530140172288;revert;revert
int120divzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
int120divzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int120divzerose;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int120divzerosevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int120modzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
int120modzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int120modzerope;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int120modzeropevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int120truncinline;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int120truncvariable;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
int120assignmentinline;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int120assignmentvariable;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int128ofpp;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;revert;revert
int128ofpe;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;revert;revert
int128ofadd;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;revert;revert
int128ofte;-2;-2;-2;-2;-2;-2;-2;-2;revert;revert
int128ofmul;-2;-2;-2;-2;-2;-2;-2;-2;revert;revert
int128ofexp;Compiler Error;Compiler Error;Compiler Error;Compiler Error;1;1;1;1;revert;revert
int128ufmm;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;revert;revert
int128ufme;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;revert;revert
int128ufsub;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;170141183460469231731687303715884105727;revert;revert
int128ofdivminusone;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;-170141183460469231731687303715884105728;revert;revert
int128divzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
int128divzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int128divzerose;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int128divzerosevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int128modzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
int128modzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int128modzerope;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int128modzeropevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int128truncinline;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int128truncvariable;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
int128assignmentinline;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int128assignmentvariable;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int136ofpp;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;revert;revert
int136ofpe;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;revert;revert
int136ofadd;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;revert;revert
int136ofte;-2;-2;-2;-2;-2;-2;-2;-2;revert;revert
int136ofmul;-2;-2;-2;-2;-2;-2;-2;-2;revert;revert
int136ofexp;Compiler Error;Compiler Error;Compiler Error;Compiler Error;1;1;1;1;revert;revert
int136ufmm;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;revert;revert
int136ufme;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;revert;revert
int136ufsub;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;43556142965880123323311949751266331066367;revert;revert
int136ofdivminusone;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;-43556142965880123323311949751266331066368;revert;revert
int136divzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
int136divzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int136divzerose;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int136divzerosevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int136modzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
int136modzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int136modzerope;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int136modzeropevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int136truncinline;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int136truncvariable;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
int136assignmentinline;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int136assignmentvariable;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int144ofpp;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;revert;revert
int144ofpe;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;-11150372599265311570767859136324180752990208;revert;revert
